Date,Open,High,Low,Close,Volume,Stock,Sentiment_Score
2020-06-10,692.37736475346,708.7322519658934,691.0088942356359,705.4119262695312,22132647,RELIANCE.NS,0.0032499999999999
2020-06-11,702.6524454182614,703.5273740683128,686.9482357189339,689.9544677734375,20385805,RELIANCE.NS,0.0032499999999999
2020-06-12,673.0387218685328,714.7671321189952,671.6926230619157,712.8826293945312,38548899,RELIANCE.NS,0.0032499999999999
2020-06-15,702.2037566244043,730.0002466029582,700.4538400052858,724.4364624023438,53107403,RELIANCE.NS,0.0032499999999999
2020-06-16,737.2017295011973,739.6919290586327,711.3121161774764,725.8497924804688,51187003,RELIANCE.NS,0.0032499999999999
2020-06-17,721.609670637681,733.8141061054371,718.8502392629399,724.79541015625,41782053,RELIANCE.NS,0.0032499999999999
2020-06-18,721.0487663621911,747.0729059084243,720.4205790603181,742.9898071289062,40471557,RELIANCE.NS,0.0032499999999999
2020-06-19,749.3164263544769,802.6210844745017,745.7269284462462,789.4295654296875,105804173,RELIANCE.NS,0.0032499999999999
2020-06-22,795.71124102506,809.5309470779038,778.4814259998361,783.484375,60198705,RELIANCE.NS,0.0032499999999999
2020-06-23,785.2118404538996,791.3813810043065,770.0011728229877,772.1549072265625,37962078,RELIANCE.NS,0.0032499999999999
2020-06-24,778.8852425721244,795.3971461401702,768.0269063572962,775.2732543945312,51586221,RELIANCE.NS,0.0032499999999999
2020-06-25,774.8919372673433,784.7631906575357,768.6326723792233,770.808837890625,39679374,RELIANCE.NS,0.0032499999999999
2020-06-26,775.6996075327422,786.1092645426652,770.4049955877168,781.4652709960938,30921913,RELIANCE.NS,0.0032499999999999
2020-06-29,775.3630862226048,780.6127767999606,769.7544399074242,773.1644897460938,25621946,RELIANCE.NS,0.0032499999999999
2020-06-30,779.3788076424987,781.1735267950824,760.7804637141589,764.6168212890625,30276420,RELIANCE.NS,0.0032499999999999
2020-07-01,771.7510439146757,784.763114325301,766.3891392465973,779.6480102539062,28464103,RELIANCE.NS,0.0032499999999999
2020-07-02,785.2535167794063,796.336277573375,781.6718746987902,793.0700073242188,28789533,RELIANCE.NS,0.0032499999999999
2020-07-03,801.8325415528905,807.7794424873583,796.5164438545356,805.4817504882812,29434266,RELIANCE.NS,0.0032499999999999
2020-07-06,813.1856851006601,837.063141355389,807.373977169696,834.2699584960938,47016185,RELIANCE.NS,0.0032499999999999
2020-07-07,837.9642279503984,839.9239664077445,813.7713993953088,821.4977416992188,35189589,RELIANCE.NS,0.0032499999999999
2020-07-08,821.7679487268211,826.6785850957663,806.4278183057644,810.031982421875,26204095,RELIANCE.NS,0.0032499999999999
2020-07-09,814.987718259602,826.7011630513002,804.7384019319047,821.8580932617188,36418942,RELIANCE.NS,0.0032499999999999
2020-07-10,823.7728311622419,849.0469066426377,821.85807791922,846.0960083007812,43759967,RELIANCE.NS,0.0032499999999999
2020-07-13,857.4941098167081,877.4746106274871,855.984877140806,871.7530517578125,69608392,RELIANCE.NS,0.0032499999999999
2020-07-14,871.3025109292225,874.7714817968341,850.2632839476959,863.6436767578125,67331128,RELIANCE.NS,0.0032499999999999
2020-07-15,873.0820610878441,891.4857626209146,810.0320626127883,830.755859375,139669773,RELIANCE.NS,0.0032499999999999
2020-07-16,832.107439932294,842.0188624888542,816.5420252949649,830.485595703125,60961724,RELIANCE.NS,0.0032499999999999
2020-07-17,831.2064024626583,864.9952796427206,828.052743737227,861.2559814453125,49726765,RELIANCE.NS,0.0032499999999999
2020-07-20,864.0041393811183,870.4014866097694,855.8272322266214,864.9501953125,36592938,RELIANCE.NS,0.0032499999999999
2020-07-21,873.5551389316528,890.6748306135422,872.4288449942342,888.219482421875,42173371,RELIANCE.NS,0.0032499999999999
2020-07-22,893.3779501713306,905.5419607994844,883.3313936570194,902.8388671875,59771457,RELIANCE.NS,0.0032499999999999
2020-07-23,902.8162078933256,936.942977806328,897.1396939200146,927.07666015625,58333751,RELIANCE.NS,0.0032499999999999
2020-07-24,927.1667491793664,974.4711514463788,927.0766599693663,966.8799438476562,120597372,RELIANCE.NS,0.0032499999999999
2020-07-27,981.5894029848084,990.59975408511,958.6580046183548,971.4076538085938,80304827,RELIANCE.NS,0.0032499999999999
2020-07-28,971.4077319418408,988.437335024152,968.907339052237,981.0938720703124,55114422,RELIANCE.NS,0.0032499999999999
2020-07-29,981.1840515460584,983.3915353793244,932.7758121121,944.5794067382812,72663399,RELIANCE.NS,0.0032499999999999
2020-07-30,945.6380747336324,963.9741496580592,933.4740644001164,950.07568359375,72857444,RELIANCE.NS,0.0032499999999999
2020-07-31,952.6210784286128,959.1535591725622,924.8240879597714,931.2664794921876,74958061,RELIANCE.NS,0.0032499999999999
2020-08-03,924.1483384251062,926.7162981410672,902.43332214998,905.0914306640624,46715383,RELIANCE.NS,0.0032499999999999
2020-08-04,910.3174222697533,976.2732727981764,901.1493552134984,968.884765625,92041055,RELIANCE.NS,0.0032499999999999
2020-08-05,977.1744014140064,989.3383526214908,954.333090277236,958.0048217773438,74549993,RELIANCE.NS,0.0032499999999999
2020-08-06,971.768116393096,976.5886639939744,949.6025944340344,961.4512329101562,49322975,RELIANCE.NS,0.0032499999999999
2020-08-07,959.5140178719304,972.1285338578832,955.189080116882,967.01513671875,32984416,RELIANCE.NS,0.0032499999999999
2020-08-10,972.7142407295388,975.3722896878738,949.7377964576988,955.0313720703124,26958997,RELIANCE.NS,0.0032499999999999
2020-08-11,961.766606735001,973.1196949670364,946.2462368708048,961.3161010742188,46828306,RELIANCE.NS,0.0032499999999999
2020-08-12,955.549406469298,966.3618994687254,949.1520594650798,958.5228271484376,30264617,RELIANCE.NS,0.0032499999999999
2020-08-13,958.7031544126704,963.613791534504,950.5938136995188,956.0225830078124,24830322,RELIANCE.NS,0.0032499999999999
2020-08-14,956.2477852947004,971.7681557554812,941.245547009128,952.3057861328124,33224635,RELIANCE.NS,0.0032499999999999
2020-08-17,948.3411314033611,948.3411314033611,932.6180614212844,942.1915893554688,30979066,RELIANCE.NS,0.0032499999999999
2020-08-18,939.3307706469416,961.541336161626,938.1369098509028,954.4456787109376,30547672,RELIANCE.NS,0.0032499999999999
2020-08-19,964.5598596765552,970.4166120795034,955.7071641596956,960.3024291992188,34087543,RELIANCE.NS,0.0032499999999999
2020-08-20,955.0989889409656,956.8560266633284,940.6823898611304,944.7595825195312,22537845,RELIANCE.NS,0.0032499999999999
2020-08-21,954.1979296392632,956.0000118815811,935.7266611340216,937.9116821289062,25280895,RELIANCE.NS,0.0032499999999999
2020-08-24,942.2141508024366,948.1158881795454,932.7982785981732,944.1738891601562,32717218,RELIANCE.NS,0.0032499999999999
2020-08-25,948.791681236052,951.1794625464604,936.1771651449268,938.0242919921876,19388008,RELIANCE.NS,0.0032499999999999
2020-08-26,939.3308001309882,967.6909085211346,922.2111086677122,962.8928833007812,59870421,RELIANCE.NS,0.0032499999999999
2020-08-27,967.7134390894948,968.6145099853074,947.5527598201176,950.8640747070312,28085062,RELIANCE.NS,0.0032499999999999
2020-08-28,955.0988965845607,960.9106040981084,948.9043099190542,953.3644409179688,27166900,RELIANCE.NS,0.0032499999999999
2020-08-31,979.42696831373,979.42696831373,928.2255483219903,937.3936157226562,62076132,RELIANCE.NS,0.0032499999999999
2020-09-01,946.0885635538152,956.1801642529264,929.1490505205404,940.344482421875,38616258,RELIANCE.NS,0.0032499999999999
2020-09-02,942.4844427662392,963.2082995725032,939.3308434693638,958.793212890625,26949439,RELIANCE.NS,0.0032499999999999
2020-09-03,958.7031420438328,963.5462121874232,947.4402020779984,951.5399169921876,18586429,RELIANCE.NS,0.0032499999999999
2020-09-04,938.67758147915,944.7145124442968,933.56418416935,935.8392944335938,28475945,RELIANCE.NS,0.0032499999999999
2020-09-07,938.8803161004784,948.6790674982744,920.9721648541253,938.2720947265624,21926473,RELIANCE.NS,0.0032499999999999
2020-09-08,942.484424569928,955.5494463442552,937.3034604683896,949.2872924804688,27397082,RELIANCE.NS,0.0032499999999999
2020-09-09,939.3307461295888,976.6336368490348,937.7313647595424,973.727783203125,55310877,RELIANCE.NS,0.0032499999999999
2020-09-10,983.5267628118352,1056.4432053977112,980.0352095417436,1042.4996337890625,140304404,RELIANCE.NS,0.0032499999999999
2020-09-11,1041.5985320187533,1053.2443507347086,1030.380637081132,1045.0899658203125,59470807,RELIANCE.NS,0.0032499999999999
2020-09-14,1047.45512370093,1063.223236645786,1028.0827276556586,1037.3409423828125,44063445,RELIANCE.NS,0.0032499999999999
2020-09-15,1041.5760156632753,1047.7931249617243,1030.853611355118,1044.6845703125,27178393,RELIANCE.NS,0.0032499999999999
2020-09-16,1045.2024324480385,1067.435518504078,1040.9451217308497,1047.2523193359375,33952295,RELIANCE.NS,0.0032499999999999
2020-09-17,1045.2024362679356,1051.374619255191,1032.5203549427947,1035.6290283203125,25828669,RELIANCE.NS,0.0032499999999999
2020-09-18,1042.612041249323,1044.9547181196904,1025.6274849821395,1038.7601318359375,33074915,RELIANCE.NS,0.0032499999999999
2020-09-21,1036.1921094631864,1052.41078825606,1012.472312582592,1016.3018188476562,33627381,RELIANCE.NS,0.0032499999999999
2020-09-22,1025.8302772766915,1025.8302772766915,991.8386989889148,996.1636962890624,34792254,RELIANCE.NS,0.0032499999999999
2020-09-23,1018.1714662499148,1025.71762937098,993.52813443352,1005.0162963867188,42988708,RELIANCE.NS,0.0032499999999999
2020-09-24,994.6994706573151,1002.8537955203096,980.3504400258486,982.670654296875,29826318,RELIANCE.NS,0.0032499999999999
2020-09-25,986.1846912150236,996.9070354959864,976.408462421857,991.90625,28374935,RELIANCE.NS,0.0032499999999999
2020-09-28,1003.3043734570105,1008.2601143014656,994.3165445270238,998.4613037109376,19666849,RELIANCE.NS,0.0032499999999999
2020-09-29,1002.4034658614024,1019.9736049172584,998.4614069977246,1011.4363403320312,25842539,RELIANCE.NS,0.0032499999999999
2020-09-30,1018.1714513489708,1021.3250503685244,1002.4033370855803,1006.61572265625,24465159,RELIANCE.NS,0.0032499999999999
2020-10-01,1019.8833659323496,1019.8833659323496,997.4475780357094,1002.5159301757812,20783227,RELIANCE.NS,0.0032499999999999
2020-10-05,1010.9632298702898,1013.283384775404,993.843596893609,996.6367797851562,18922799,RELIANCE.NS,0.0032499999999999
2020-10-06,1002.516002704331,1006.4129570839916,991.8837474251654,995.8032836914062,18412175,RELIANCE.NS,0.0032499999999999
2020-10-07,1006.9085224847444,1040.2468930400596,1000.150759162594,1017.0452270507812,53170865,RELIANCE.NS,0.0032499999999999
2020-10-08,1017.7209209516618,1021.7756505432028,1001.0968394569712,1008.8231811523438,21077808,RELIANCE.NS,0.0032499999999999
2020-10-09,1006.9085767024314,1015.0179169587894,998.8442810540424,1006.2102661132812,18545499,RELIANCE.NS,0.0032499999999999
2020-10-12,1006.9085586726976,1016.2567446464458,1002.9665597178416,1007.8320922851562,14226473,RELIANCE.NS,0.0032499999999999
2020-10-13,1004.9262713906412,1029.7724246862656,1002.7862949834162,1027.497314453125,23112012,RELIANCE.NS,0.0032499999999999
2020-10-14,1026.686480581835,1037.9944658065697,1022.0010067212625,1030.5609130859375,26742011,RELIANCE.NS,0.0032499999999999
2020-10-15,1031.6870524645683,1031.6870524645683,988.887822500482,994.0687866210938,20036197,RELIANCE.NS,0.0032499999999999
2020-10-16,997.8982619905472,1005.7822603327216,978.8187715043445,980.2379150390624,21583600,RELIANCE.NS,0.0032499999999999
2020-10-19,986.6577207219036,1004.07026160639,970.9346505029972,980.4180297851562,31200385,RELIANCE.NS,0.0032499999999999
2020-10-20,981.6795558870494,987.986813983036,969.6281568839744,971.2725830078124,18482288,RELIANCE.NS,0.0032499999999999
2020-10-21,976.7238430284482,987.5362766198492,945.0748824602738,957.1713256835938,34082321,RELIANCE.NS,0.0032499999999999
2020-10-22,958.4327774686234,960.7304099822182,942.0339184506348,949.2196655273438,30802210,RELIANCE.NS,0.0032499999999999
2020-10-23,948.7917142789458,961.8567364891572,944.466776337217,951.9678955078124,23422125,RELIANCE.NS,0.0032499999999999
2020-10-26,946.967091403651,946.967091403651,909.3713474737496,914.1468505859376,37324416,RELIANCE.NS,0.0032499999999999
2020-10-27,916.7598293091664,928.0002463810688,903.2893466659096,916.5796508789062,36478896,RELIANCE.NS,0.0032499999999999
2020-10-28,919.8683116987044,927.0315953956258,904.3705250172786,906.1951293945312,29924017,RELIANCE.NS,0.0032499999999999
2020-10-29,899.6851573773243,919.9585072762876,896.9820639184001,913.1556396484376,30655304,RELIANCE.NS,0.0032499999999999
2020-10-30,916.1291098634606,930.3655299602292,910.8580564795666,925.5900268554688,34021563,RELIANCE.NS,0.0032499999999999
2020-11-02,913.20074214125,913.20074214125,837.5812703277536,845.8257446289062,99366895,RELIANCE.NS,0.0032499999999999
2020-11-03,851.4796842638649,860.0395298836959,826.7462628871148,833.63916015625,88691623,RELIANCE.NS,0.0032499999999999
2020-11-04,827.6022885565731,869.0500026693596,827.6022885565731,861.9317626953125,80180117,RELIANCE.NS,0.0032499999999999
2020-11-05,880.7408443965008,883.4439378023308,870.4014391302575,880.7633666992188,37205373,RELIANCE.NS,0.0032499999999999
2020-11-06,896.5315479596165,919.0574258295586,891.192868429847,914.1693115234376,66674086,RELIANCE.NS,0.0032499999999999
2020-11-09,929.0139100407628,932.1224645624948,917.2553610536668,923.8779907226562,35838510,RELIANCE.NS,0.0032499999999999
2020-11-10,935.7266476419628,941.5833999493456,919.5981160756965,939.1280517578124,36934242,RELIANCE.NS,0.0032499999999999
2020-11-11,941.1329552822052,943.8360489904768,891.17043858416,899.7753295898438,56724780,RELIANCE.NS,0.0032499999999999
2020-11-12,892.4768713726329,904.8435818060002,885.2685428417434,892.0263061523438,40046527,RELIANCE.NS,0.0032499999999999
2020-11-13,892.9273589580406,917.5481678133564,892.8147474466507,899.414794921875,45388670,RELIANCE.NS,0.0032499999999999
2020-11-14,907.7495110981148,907.9296895349828,898.9418600086105,902.0729370117188,5226220,RELIANCE.NS,0.0032499999999999
2020-11-17,939.3308289918554,939.3308289918554,894.278951520564,897.9957275390625,46542562,RELIANCE.NS,0.0032499999999999
2020-11-18,897.9956963577245,903.9651196670436,883.061025889759,895.2700805664062,30402290,RELIANCE.NS,0.0032499999999999
2020-11-19,895.2700878323081,905.7446273179556,886.7102420654246,888.9403076171875,27796343,RELIANCE.NS,0.0032499999999999
2020-11-20,889.7737436851108,893.738324489843,853.7322787541673,855.7596435546875,57471248,RELIANCE.NS,0.0032499999999999
2020-11-23,878.9613056945556,887.521151337772,867.8109780968337,878.826171875,45327567,RELIANCE.NS,0.0032499999999999
2020-11-24,884.8180538687175,889.3232294939671,870.4014561182311,884.840576171875,30936268,RELIANCE.NS,0.0032499999999999
