Date,Open,High,Low,Close,Volume
2020-05-15,158.08197842269513,158.3643545871278,155.02293442621271,156.623046875,35495540
2020-05-18,156.62306697821205,156.62306697821205,145.89288625049508,146.17526245117188,77349435
2020-05-19,148.2459892503431,148.57543052691028,143.4456371868608,143.8221435546875,71522334
2020-05-20,144.01037935897565,146.1281790554312,142.2690716414351,144.38687133789062,66168767
2020-05-21,144.622176598387,146.97528727758137,142.59850715917895,143.02206420898438,61147471
2020-05-22,143.06913480393595,146.45762005734954,140.66895894628865,141.98670959472656,87064198
2020-05-26,143.44563891880713,144.19863730130274,141.37490413863134,142.50439453125,48275988
2020-05-27,143.0220587668986,151.35207599918303,141.93963364055531,149.28134155273438,88195120
2020-05-28,150.08140157275784,152.8580694002979,147.49297973378435,148.90484619140625,76968678
2020-05-29,146.92824065305376,152.38744609129682,146.08111216756046,151.8227081298828,58363280
2020-06-01,154.36409237754182,161.32929567894524,153.75228921972626,160.05862426757812,92740893
2020-06-02,159.91741540950892,161.23516616703623,157.37605844018776,160.24685668945312,70419104
2020-06-03,162.3646460737276,169.32984833430982,161.89402391119506,164.62362670898438,113168889
2020-06-04,164.6236269409428,167.21204883851894,161.42340197611176,163.82357788085938,83494674
2020-06-05,166.1767017878653,178.6481900950262,165.65901449511813,176.7657012939453,201321234
2020-06-08,185.42513713918132,185.89575931466146,174.88320328087562,175.82444763183594,151741826
2020-06-09,176.67156246259208,179.77767170481087,172.57715813797333,173.61251831054688,96654191
2020-06-10,173.70664072626235,177.89517504400214,173.00070749196075,176.6715545654297,67333317
2020-06-11,176.95394731062004,179.2129281271323,165.98845578866502,166.74143981933594,91726802
2020-06-12,160.0115511975616,169.42399538565346,159.82330518624977,168.62393188476562,92758901
2020-06-15,167.40031329251875,167.40031329251875,161.89402810340454,163.494140625,63613412
2020-06-16,167.54150205442085,168.43568135585687,159.44679452486918,162.74114990234375,63925976
2020-06-17,160.95278439158633,165.84725215560582,159.3056067735438,162.7882080078125,73866905
2020-06-18,162.27052184993968,170.0357878166301,161.04691567226052,169.09454345703125,58261857
2020-06-19,169.70635315866986,174.08313348604403,168.95335483292578,173.65957641601562,76895151
2020-06-22,174.1301977943936,180.48359690310798,173.42426456009204,176.6715545654297,80023958
2020-06-23,178.45993354771397,181.75428875504443,176.81275594404877,181.14247131347656,65487085
2020-06-24,183.3543971142491,183.44851292926228,173.0948253694071,173.7537078857422,74668987
2020-06-25,171.4947260128455,175.82445597768148,169.80048322824663,174.3655242919922,73620385
2020-06-26,176.95393284116165,177.518685180235,173.00070955439392,173.7537078857422,49176958
2020-06-29,172.2477299518665,172.3418601393632,168.01213003501732,168.7180633544922,50966428
2020-06-30,170.45936360681893,172.1535920074194,166.83556698523006,167.96505737304688,43613239
2020-07-01,168.90629264124343,174.50669354871272,168.10624357574707,173.94195556640625,54012853
2020-07-02,174.7420027058945,176.9539326083989,173.18895531885852,174.5537567138672,52127276
2020-07-03,175.6832322395893,175.87149257801778,172.6241884493424,173.84780883789062,38048810
2020-07-06,175.6362056127191,178.69524982263556,175.21263415539275,177.00100708007812,43773740
2020-07-07,176.01269529590803,178.08343001517477,173.23602730673792,177.51869201660156,55124494
2020-07-08,177.80105330574125,185.8486954311449,177.33043112720594,180.62478637695312,143063102
2020-07-09,181.47192138270168,189.19012251328112,181.23661028504833,187.40176391601562,89539723
2020-07-10,186.36640283108255,190.60200289542536,183.35442343555562,184.107421875,111406477
2020-07-13,187.11937318093618,188.0606174983833,180.34241696776667,181.37777709960938,61949761
2020-07-14,181.00127645847326,181.00127645847326,173.75369843330253,175.11849975585938,62239932
2020-07-15,176.90687553301836,178.78936426305793,172.24771879862027,173.00071716308594,58527305
2020-07-16,174.13020724098155,175.965630877288,170.97703287847492,175.3067626953125,46546803
2020-07-17,175.82444506924517,178.36580190734867,174.13020238975992,177.14218139648438,47035238
2020-07-20,178.8364251413008,181.89546925555987,177.6598697127396,179.5423583984375,45672856
2020-07-21,181.1424815693146,184.6721480627239,180.2483022634342,182.9779052734375,59281860
2020-07-22,184.20151912023357,185.18982857465744,178.93055930038827,180.7189178466797,62276152
2020-07-23,181.09539960858424,187.40174797919553,179.91884422037293,186.6016845703125,70801412
2020-07-24,184.20151068497864,184.76626302228712,179.44822399308583,180.67184448242188,65265493
2020-07-27,181.66017040924865,181.84841641805178,175.54208176852265,176.1538848876953,50697767
2020-07-28,176.95393939735635,179.30705029359777,174.83613959073904,178.31874084472656,51488617
2020-07-29,176.57744091639282,183.77795424964864,176.01268857712827,179.96591186523438,73763368
2020-07-30,181.1895272850946,182.13077158267953,175.11850443812162,175.58912658691406,48472816
2020-07-31,176.95394268545286,183.4014724058598,175.7303221242206,180.20123291015625,145892485
2020-08-03,180.71891254876462,183.166153567762,178.883488965641,180.9542236328125,72454278
2020-08-04,181.9896154894364,182.41317260863386,179.30706313076894,180.34243774414062,43866676
2020-08-05,181.4248534713885,185.28396115783272,179.7776758134122,180.20123291015625,68888892
2020-08-06,181.00127633208896,183.0720108575136,179.07172270252937,179.7305908203125,59740172
2020-08-07,180.2012405928423,180.8130580806673,178.41288194712305,179.4482421875,44822338
2020-08-10,180.57773857783718,184.0132747919691,180.43654330463696,182.4131622314453,48784530
2020-08-11,183.5426565875997,185.23689936701211,182.36610109665355,183.5897216796875,43890305
2020-08-12,184.48389379672818,192.24915973460065,183.16615744307975,191.35498046875,157818228
2020-08-13,193.4257169023705,195.1199596308995,188.9548061710505,190.0372314453125,70443118
2020-08-14,191.0726017842766,192.0138461280415,183.16615504155092,184.9545135498047,56169088
2020-08-17,186.78992063763764,186.97816661730207,180.24827589912667,181.7542724609375,54787889
2020-08-18,182.413159248676,184.2485828722718,180.4365403541888,183.63677978515625,46294169
2020-08-19,184.86038105320105,188.53124256521727,184.3897588872181,185.47219848632812,59296062
2020-08-20,182.60140924612887,184.81333927828842,181.89547596296083,183.30734252929688,37504602
2020-08-21,187.3076418079143,189.66075288590318,186.0369560809002,186.74288940429688,68041871
2020-08-24,188.24887649636685,190.8843636397659,186.93114010579208,189.61367797851562,53850253
2020-08-25,192.0138533223473,196.20238793658586,190.79023275715696,195.7317657470703,105394375
2020-08-26,196.2494559262052,197.9907637980282,194.03752585791645,197.5201416015625,66749637
2020-08-27,198.1319369117512,203.77940304700303,198.1319369117512,202.97933959960938,80997993
2020-08-28,204.25002018896873,212.627089004815,204.0617741948849,211.6387939453125,95974037
2020-08-31,217.94513843167587,217.94513843167587,197.9907605057859,199.54380798339844,119986476
2020-09-01,200.57917859682112,206.03838438783433,198.79080569782616,205.285400390625,75048313
2020-09-02,205.42657126718865,206.13250450178379,199.8261704785168,203.54408264160156,47608088
2020-09-03,204.72065480287134,205.42658809529502,199.8261868478503,200.62623596191406,38594129
2020-09-04,197.66131515986498,199.8261800554943,193.80220754755845,194.46109008789062,54435758
2020-09-07,195.30821562144814,197.33188536371014,193.33159661001784,195.68470764160156,35687359
2020-09-08,195.6846796806431,196.24943199242693,190.9784582899374,192.06089782714844,34146789
2020-09-09,189.284251400041,189.56661322549024,181.18954395134102,183.40147399902344,72715826
2020-09-10,186.08401126035417,189.61367768927687,183.73090030773903,186.507568359375,67789617
2020-09-11,186.88407890307502,191.872677106486,185.42514720741949,190.7902374267578,48487971
2020-09-14,193.80220814012176,194.08458432080621,185.75458034523467,186.83700561523438,63605531
2020-09-15,188.1547493254171,189.1901239076224,185.51927650207588,188.3900604248047,51761038
2020-09-16,188.10768825276088,188.29593424947083,184.71920286298615,186.55462646484375,52404964
2020-09-17,185.42513336900095,186.36637770082328,183.54264470535625,183.96620178222656,41223296
2020-09-18,184.48388581609245,185.61337612210863,178.55404375669693,181.28366088867188,55286316
2020-09-21,181.7072468592514,182.13080399609447,173.4242926939556,174.8832244873047,57611375
2020-09-22,175.21263949734484,177.2363235767996,170.50641749244974,175.25970458984375,51210889
2020-09-23,177.09512153357247,177.84811989803814,170.3652300685807,173.00071716308594,44320497
2020-09-24,170.4593598192255,171.11822800062453,165.18838564353496,165.9884490966797,46114798
2020-09-25,168.48274136293483,172.01240773227005,165.80018917734037,171.49472045898438,46550127
2020-09-28,173.18895702081943,177.09511525220472,172.57715395015623,176.2480010986328,41921548
2020-09-29,177.42456687262114,177.8481239741377,172.48303384301232,174.17727661132812,35688726
2020-09-30,174.17728692971448,175.82446470383076,171.68298054013107,174.5067138671875,37641083
2020-10-01,176.01269566510078,179.96591911240188,175.91856548401657,179.11880493164062,43588724
2020-10-05,180.71892591059603,182.41316871345782,176.05976897441343,177.65988159179688,41694686
2020-10-06,179.87181553119896,180.8130599570823,177.2363282662757,180.34243774414062,31098726
2020-10-07,181.23660813989278,181.80134615022664,177.98931790316232,179.49530029296875,34578053
2020-10-08,180.10712535643594,184.2956601493705,179.3541269486359,180.24830627441406,43351606
2020-10-09,180.71893041661417,187.11939540798596,179.35412886664707,186.64877319335938,64907230
2020-10-12,187.96649766514025,193.84927497290158,185.66045183294764,187.02525329589844,69122798
2020-10-13,186.97819088374206,188.2488765453228,183.63678481486218,184.20152282714844,34948525
2020-10-14,182.64846303907828,189.0959780091623,181.70721871974496,188.29592895507812,40548275
2020-10-15,189.19011778028263,190.60198433088175,180.7189184766879,181.51898193359375,49184123
2020-10-16,182.60140499225224,185.1898269702352,180.34242428363947,184.43682861328125,36893126
2020-10-19,184.6721458881774,192.57860735766408,184.53096497500334,192.01385498046875,60220779
2020-10-20,189.1901208266123,192.34329525195562,188.9077446394958,191.1196746826172,39316753
2020-10-21,192.67271318451438,195.11995420908224,187.16644242260992,191.77853393554688,54515523
2020-10-22,190.03722975285248,192.5786010041373,189.28424575776717,191.35498046875,33721637
2020-10-23,192.01385931411744,193.51985611246144,189.70781338598118,190.88436889648438,32707020
2020-10-26,190.79022734443677,192.01384787491298,184.10740106025736,185.14276123046875,45470123
2020-10-27,185.66045216892738,185.94282835266077,180.9542303142017,183.2132110595703,37794381
2020-10-28,183.54265943271596,183.54265943271596,177.94225808144972,179.25999450683594,46458319
2020-10-29,178.2246103688056,179.49528153092487,174.97730610925558,177.61279296875,44822673
2020-10-30,178.2246233439233,180.71891512549539,175.21262993536584,178.1304931640625,41519686
2020-11-02,180.90716354361365,185.6604504452056,178.88349390976964,184.5309600830078,52600119
2020-11-03,186.36637325077268,193.70808173613156,185.9898812719331,192.7197723388672,69890201
2020-11-04,191.54323013969088,196.72007419752038,186.4134511730188,194.83758544921875,117577856
2020-11-05,203.3087783016873,208.0150000216338,202.1322228717007,205.80307006835938,138023646
2020-11-06,206.13250901065618,208.81506110569435,204.29708543301103,206.3207550048828,73147085
2020-11-09,209.42685172878257,209.56803262549832,204.29707328922376,206.60311889648438,60359458
2020-11-10,209.9916112639053,221.19241280576603,209.8974810880248,218.0863037109375,135294550
2020-11-11,219.07462118035923,225.28683959890162,214.36839945790254,220.43942260742188,107094861
2020-11-12,219.4981861824639,219.6393814565813,212.39178825270443,213.47422790527344,58859905
2020-11-13,211.77998648022725,217.09801150694204,207.1678947417799,215.96852111816406,70676525
2020-11-14,218.36869886411884,219.2158130717091,214.36841019958217,216.15676879882812,7753219
2020-11-17,218.2275020640818,227.40463421466202,217.4274386445164,226.08688354492188,80501583
2020-11-18,225.33388860324501,238.13481733534073,223.92202209730425,237.19357299804688,104514060
2020-11-19,233.4286274358055,237.0053592770301,224.9574272466029,225.66336059570312,82284278
2020-11-20,227.31050513726186,230.98135227035544,220.20410759074866,228.487060546875,84411129
2020-11-23,229.19300952482135,231.687301419514,224.11029555130628,224.67503356933594,57538324
2020-11-24,226.36928633922605,230.60488629151925,225.4280419053831,229.5224609375,47636611
2020-11-25,231.02844283527142,235.2169776829247,227.40466039140858,228.72239685058594,74767232
2020-11-26,229.6636104949884,231.78141018192989,226.03981417465585,231.02841186523438,64248318
2020-11-27,231.02843142960776,231.78142981007008,227.82820626545484,229.89894104003906,54355703
2020-12-01,230.60487918305657,234.3227917096804,229.89894587943496,233.47567749023438,37003272
2020-12-02,233.75804308274607,236.11115398809986,229.7577545436446,232.44029235839844,56723083
2020-12-03,234.6522247796664,243.78229231435654,233.4286042237854,241.2409210205078,79266442
2020-12-04,241.89982486268826,248.81797734977044,238.6525343663591,248.01791381835938,79252024
2020-12-07,248.30025632005373,255.50079881726234,247.5472723047438,253.75949096679688,76053084
2020-12-08,255.03018197744916,257.61860408057163,249.6650774011773,255.92434692382812,65617502
2020-12-09,256.11258588952126,258.7480585026439,253.382983099252,254.4654083251953,48495641
2020-12-10,253.19469898718546,255.07718745549167,249.94739488955946,253.71237182617188,38676657
2020-12-11,254.18300734092983,260.01873339007096,254.18300734092983,256.4420166015625,50255223
2020-12-14,257.90097302321897,259.9246427965668,256.3479254634172,258.0892333984375,31946501
2020-12-15,257.9479971944903,257.9479971944903,252.39466139136093,254.74777221679688,34890948
2020-12-16,256.77145314668167,257.57151660764083,252.72411383759234,253.57122802734375,24844177
2020-12-17,254.13599633105085,256.1596661124906,251.02990119902705,251.9711456298828,25904699
2020-12-18,251.97112710088052,255.97141563785135,249.42975583465264,255.50079345703125,29816205
2020-12-21,252.67706410099052,253.19473701773285,236.29940334940835,239.7349395751953,55160758
2020-12-22,239.82907326759118,243.49993500323393,233.66391964518766,242.32337951660156,51189571
2020-12-23,241.85272490862093,248.39435530288196,240.58203940845658,247.5472412109375,29056404
2020-12-24,249.42975845197373,253.05355502721346,249.10031717704308,251.1710662841797,28585509
2020-12-28,252.9594189972359,259.7834405329753,252.25348573491803,259.03045654296875,36870242
2020-12-29,260.0657807642275,263.45426588702924,258.5598129092006,261.57177734375,45032526
2020-12-30,261.665898088039,262.3247805442455,256.4890547805418,260.6305236816406,30971894
2020-12-31,258.8421862239252,260.95998592939367,256.58320561632485,258.7951354980469,29467966
2021-01-01,258.74807340070413,263.54842546660274,258.2774512123709,262.9836730957031,24531791
2021-01-04,265.2897253599557,267.2192647845112,261.4306177863468,264.5367126464844,31450608
2021-01-05,261.7129716844279,265.8544696719975,260.7246766382334,265.1955871582031,27393072
2021-01-06,266.3721573043379,272.160804447854,264.866160564078,268.30169677734375,40765708
2021-01-07,272.01962671604355,274.6550994989253,270.13713794984255,270.7960205078125,30546600
2021-01-08,273.0550000319238,274.27860623455143,268.4429083207518,269.1958923339844,32543357
2021-01-11,271.07836352323005,271.26662387658666,263.17191699870193,265.9015197753906,29703173
2021-01-12,263.5484107905983,276.5846504263898,261.5717919647694,275.31396484375,44307145
2021-01-13,278.6083156225934,289.9032473370229,277.19644915828974,288.77374267578125,78042133
2021-01-14,288.6796537572359,291.0798153609546,285.95002216147975,289.19732666015625,40123498
2021-01-15,288.7737544214491,292.6328619924116,283.59691050843776,285.9971008300781,35307601
2021-01-18,285.66769550993115,290.51509876627017,275.03164453099293,277.1494445800781,54969750
2021-01-19,280.16137887520193,284.72641978021414,278.9848234215647,281.0555725097656,35803901
2021-01-20,281.24380168754124,286.79716635973114,279.4083924306209,284.7734680175781,33759304
2021-01-21,286.1382897011844,287.2207149864043,274.3727350259713,277.5259094238281,29995203
2021-01-22,278.1377083332885,280.49081923289333,265.80740147445965,267.0310363769531,44440810
2021-01-25,267.78403309954086,271.07838851552816,260.77175079571083,264.442626953125,34034630
2021-01-27,263.7366581918904,268.11343833979896,256.67732610671663,259.4539794921875,39211107
2021-01-28,255.92433060452373,266.7015898001003,253.66534993074504,265.7603454589844,48717297
2021-01-29,268.8193794843995,273.5726517389443,262.70129149663074,265.5250244140625,42300984
2021-02-01,268.34875117487485,295.4565750704967,266.13682136206813,292.4446105957031,103414068
2021-02-02,296.49197468332864,317.57584269368783,296.49197468332864,313.52850341796875,121434166
2021-02-03,314.14028013582345,319.9289267439888,306.6573765798683,316.2110290527344,66420168
2021-02-04,314.7521010637001,336.9654731982017,311.646006236309,334.2358703613281,145203439
2021-02-05,364.2615773294534,384.35715071255436,362.5202694707048,370.003173828125,214955688
2021-02-08,374.6152629861311,383.8394464140805,371.5562187532042,373.7210693359375,79389205
2021-02-09,373.4386788555073,379.7920779286634,366.144035475217,371.6032409667969,63869990
2021-02-10,370.897353471959,374.52115024617706,365.20283620140214,369.203125,54163507
2021-02-11,368.77951835254447,373.62694964936566,365.43811245862645,367.2264709472656,36392708
2021-02-12,368.02653185786033,375.8859277332282,362.89673878589946,370.0502014160156,53589755
2021-02-15,374.1446276315645,385.3925090589667,372.4503992981264,383.0393981933594,56608937
2021-02-16,387.79265765360896,391.3223238337086,376.7800876818995,378.70965576171875,80365431
2021-02-17,379.32148473076046,390.47523636662675,376.63893250575484,387.557373046875,74161370
2021-02-18,400.07589064565235,402.5702110976863,389.39279048859015,390.8046569824219,67154539
2021-02-19,390.6163939930589,390.6163939930589,371.79150753556206,376.07415771484375,66155518
2021-02-22,377.06250339438026,377.4389954005035,362.9908884600981,366.61468505859375,52535049
2021-02-23,368.96777687855325,376.2153696998952,366.1440438922378,372.35626220703125,45462768
2021-02-24,373.67401329627404,386.38081223707934,371.97978492729936,382.3805236816406,39632090
2021-02-25,386.85144380179554,390.5222911732631,382.6628947817818,383.32177734375,46988836
2021-02-26,376.0271112098423,377.4389777100044,364.2615570418247,367.2264709472656,64450414
2021-03-01,371.88565722930036,374.3328983421055,368.02654955808816,371.7444763183594,29677890
2021-03-02,371.7914971310226,376.0741471904548,367.60294852164674,371.03851318359375,30534337
2021-03-03,373.20337949131294,384.87480352117325,372.73275732297583,381.2510070800781,46268223
2021-03-04,375.2741328068349,379.79209418466,371.27384433029266,372.4033203125,43603653
2021-03-05,371.7914964097598,371.7914964097598,355.8844735740896,361.1083679199219,72179228
2021-03-08,365.6263760214808,370.2855182781757,363.367366621813,366.70880126953125,39147858
2021-03-09,370.3326097859644,371.6973968911545,359.79066132598564,364.8263244628906,28054083
2021-03-10,368.1206656723532,369.9090241664262,363.03795200122545,364.9204406738281,22677399
2021-03-12,368.6854171209367,370.0972836219495,355.3197360882167,358.7082214355469,35336355
2021-03-15,360.0259526607887,363.32030778317494,347.6485955887224,361.34368896484375,42722585
2021-03-16,362.94383447045885,365.0616343009373,354.00201296399405,356.30804443359375,38196452
2021-03-17,355.9786270187912,357.34341410063655,344.54248511090805,346.51910400390625,33143064
2021-03-18,349.6722923422661,352.96664772099535,339.8833563903703,345.53082275390625,39405038
2021-03-19,342.5658923928827,350.9900120838127,336.2595437632273,349.34283447265625,60309145
2021-03-22,350.1428977696057,350.895881758881,342.14232080444003,345.4366760253906,28461974
2021-03-23,347.03681084856186,355.7433212745682,345.4837346578375,350.8017883300781,41032380
2021-03-24,346.84854504045904,347.36621794624256,337.57728239284967,338.706787109375,42318999
2021-03-25,338.84797864869336,339.6480421209581,324.9175732384911,334.33001708984375,57495003
2021-03-26,338.84793583448743,340.7304243669012,333.7181430938616,336.21246337890625,40718848
2021-03-30,338.94209833394916,342.89530739437384,335.3653525465194,339.6009521484375,39405124
2021-03-31,339.13028672801914,346.2366979442438,336.9183857530994,342.895263671875,38651025
2021-04-01,346.0955389457802,350.0487477521896,341.765809441573,348.8721923828125,31883453
2021-04-05,345.9073179264516,347.50744490053705,328.5413472101401,332.7769470214844,51743981
2021-04-06,334.8006482455536,336.0242544891877,328.77666103981704,329.9532165527344,44147709
2021-04-07,330.61208194831784,341.8599635570706,327.17654577403925,337.483154296875,48023602
2021-04-08,339.7892264369072,341.9540770546002,333.4828775035416,334.7065124511719,33370259
2021-04-09,333.5769831366737,343.08355656696784,330.5650185304549,332.2592468261719,46473100
2021-04-12,323.788075770454,323.788075770454,303.5983717653162,309.5282287597656,75501713
2021-04-13,312.4931257589122,322.1408803945413,311.08125922686895,320.9643249511719,49773360
2021-04-15,321.9997007650402,327.12946528380445,316.3522346144385,322.564453125,52992349
2021-04-16,322.8467875691909,325.1998982657593,318.75236921226264,319.9289245605469,37766793
2021-04-19,307.9280768784382,312.54016835149486,302.4217918018972,311.69305419921875,53304377
2021-04-20,315.41098877582954,319.92895018530953,307.50454194699057,310.1400146484375,41296147
2021-04-22,306.84565701722556,317.81114791113174,304.3042857913942,316.8699035644531,49105833
2021-04-23,312.16368105505336,319.9289468958482,312.16368105505336,316.6816711425781,44223940
