Date,Stock,Sentiment_Score
2020-05-28,RELIANCE.NS,0.013469999999999992
2020-05-29,RELIANCE.NS,0.013469999999999992
2020-06-01,RELIANCE.NS,0.013469999999999992
2020-06-02,RELIANCE.NS,0.013469999999999992
2020-06-03,RELIANCE.NS,0.013469999999999992
2020-06-04,RELIANCE.NS,0.013469999999999992
2020-06-05,RELIANCE.NS,0.013469999999999992
2020-06-08,RELIANCE.NS,0.013469999999999992
2020-06-09,RELIANCE.NS,0.013469999999999992
2020-06-10,RELIANCE.NS,0.013469999999999992
2020-06-11,RELIANCE.NS,0.013469999999999992
2020-06-12,RELIANCE.NS,0.013469999999999992
2020-06-15,RELIANCE.NS,0.013469999999999992
2020-06-16,RELIANCE.NS,0.013469999999999992
2020-06-17,RELIANCE.NS,0.013469999999999992
2020-06-18,RELIANCE.NS,0.013469999999999992
2020-06-19,RELIANCE.NS,0.013469999999999992
2020-06-22,RELIANCE.NS,0.013469999999999992
2020-06-23,RELIANCE.NS,0.013469999999999992
2020-06-24,RELIANCE.NS,0.013469999999999992
2020-06-25,RELIANCE.NS,0.013469999999999992
2020-06-26,RELIANCE.NS,0.013469999999999992
2020-06-29,RELIANCE.NS,0.013469999999999992
2020-06-30,RELIANCE.NS,0.013469999999999992
2020-07-01,RELIANCE.NS,0.013469999999999992
2020-07-02,RELIANCE.NS,0.013469999999999992
2020-07-03,RELIANCE.NS,0.013469999999999992
2020-07-06,RELIANCE.NS,0.013469999999999992
2020-07-07,RELIANCE.NS,0.013469999999999992
2020-07-08,RELIANCE.NS,0.013469999999999992
2020-07-09,RELIANCE.NS,0.013469999999999992
2020-07-10,RELIANCE.NS,0.013469999999999992
2020-07-13,RELIANCE.NS,0.013469999999999992
2020-07-14,RELIANCE.NS,0.013469999999999992
2020-07-15,RELIANCE.NS,0.013469999999999992
2020-07-16,RELIANCE.NS,0.013469999999999992
2020-07-17,RELIANCE.NS,0.013469999999999992
2020-07-20,RELIANCE.NS,0.013469999999999992
2020-07-21,RELIANCE.NS,0.013469999999999992
2020-07-22,RELIANCE.NS,0.013469999999999992
2020-07-23,RELIANCE.NS,0.013469999999999992
2020-07-24,RELIANCE.NS,0.013469999999999992
2020-07-27,RELIANCE.NS,0.013469999999999992
2020-07-28,RELIANCE.NS,0.013469999999999992
2020-07-29,RELIANCE.NS,0.013469999999999992
2020-07-30,RELIANCE.NS,0.013469999999999992
2020-07-31,RELIANCE.NS,0.013469999999999992
2020-08-03,RELIANCE.NS,0.013469999999999992
2020-08-04,RELIANCE.NS,0.013469999999999992
2020-08-05,RELIANCE.NS,0.013469999999999992
2020-08-06,RELIANCE.NS,0.013469999999999992
2020-08-07,RELIANCE.NS,0.013469999999999992
2020-08-10,RELIANCE.NS,0.013469999999999992
2020-08-11,RELIANCE.NS,0.013469999999999992
2020-08-12,RELIANCE.NS,0.013469999999999992
2020-08-13,RELIANCE.NS,0.013469999999999992
2020-08-14,RELIANCE.NS,0.013469999999999992
2020-08-17,RELIANCE.NS,0.013469999999999992
2020-08-18,RELIANCE.NS,0.013469999999999992
2020-08-19,RELIANCE.NS,0.013469999999999992
2020-08-20,RELIANCE.NS,0.013469999999999992
2020-08-21,RELIANCE.NS,0.013469999999999992
2020-08-24,RELIANCE.NS,0.013469999999999992
2020-08-25,RELIANCE.NS,0.013469999999999992
2020-08-26,RELIANCE.NS,0.013469999999999992
2020-08-27,RELIANCE.NS,0.013469999999999992
2020-08-28,RELIANCE.NS,0.013469999999999992
2020-08-31,RELIANCE.NS,0.013469999999999992
2020-09-01,RELIANCE.NS,0.013469999999999992
2020-09-02,RELIANCE.NS,0.013469999999999992
2020-09-03,RELIANCE.NS,0.013469999999999992
2020-09-04,RELIANCE.NS,0.013469999999999992
2020-09-07,RELIANCE.NS,0.013469999999999992
2020-09-08,RELIANCE.NS,0.013469999999999992
2020-09-09,RELIANCE.NS,0.013469999999999992
2020-09-10,RELIANCE.NS,0.013469999999999992
2020-09-11,RELIANCE.NS,0.013469999999999992
2020-09-14,RELIANCE.NS,0.013469999999999992
2020-09-15,RELIANCE.NS,0.013469999999999992
2020-09-16,RELIANCE.NS,0.013469999999999992
2020-09-17,RELIANCE.NS,0.013469999999999992
2020-09-18,RELIANCE.NS,0.013469999999999992
2020-09-21,RELIANCE.NS,0.013469999999999992
2020-09-22,RELIANCE.NS,0.013469999999999992
2020-09-23,RELIANCE.NS,0.013469999999999992
2020-09-24,RELIANCE.NS,0.013469999999999992
2020-09-25,RELIANCE.NS,0.013469999999999992
2020-09-28,RELIANCE.NS,0.013469999999999992
2020-09-29,RELIANCE.NS,0.013469999999999992
2020-09-30,RELIANCE.NS,0.013469999999999992
2020-10-01,RELIANCE.NS,0.013469999999999992
2020-10-05,RELIANCE.NS,0.013469999999999992
2020-10-06,RELIANCE.NS,0.013469999999999992
2020-10-07,RELIANCE.NS,0.013469999999999992
2020-10-08,RELIANCE.NS,0.013469999999999992
2020-10-09,RELIANCE.NS,0.013469999999999992
2020-10-12,RELIANCE.NS,0.013469999999999992
2020-10-13,RELIANCE.NS,0.013469999999999992
2020-10-14,RELIANCE.NS,0.013469999999999992
2020-10-15,RELIANCE.NS,0.013469999999999992
2020-10-16,RELIANCE.NS,0.013469999999999992
2020-10-19,RELIANCE.NS,0.013469999999999992
2020-10-20,RELIANCE.NS,0.013469999999999992
2020-10-21,RELIANCE.NS,0.013469999999999992
2020-10-22,RELIANCE.NS,0.013469999999999992
2020-10-23,RELIANCE.NS,0.013469999999999992
2020-10-26,RELIANCE.NS,0.013469999999999992
2020-10-27,RELIANCE.NS,0.013469999999999992
2020-10-28,RELIANCE.NS,0.013469999999999992
2020-10-29,RELIANCE.NS,0.013469999999999992
2020-10-30,RELIANCE.NS,0.013469999999999992
2020-11-02,RELIANCE.NS,0.013469999999999992
2020-11-03,RELIANCE.NS,0.013469999999999992
2020-11-04,RELIANCE.NS,0.013469999999999992
2020-11-05,RELIANCE.NS,0.013469999999999992
2020-11-06,RELIANCE.NS,0.013469999999999992
2020-11-09,RELIANCE.NS,0.013469999999999992
2020-11-10,RELIANCE.NS,0.013469999999999992
2020-11-11,RELIANCE.NS,0.013469999999999992
2020-11-12,RELIANCE.NS,0.013469999999999992
2020-11-13,RELIANCE.NS,0.013469999999999992
2020-11-14,RELIANCE.NS,0.013469999999999992
2020-11-17,RELIANCE.NS,0.013469999999999992
2020-11-18,RELIANCE.NS,0.013469999999999992
2020-11-19,RELIANCE.NS,0.013469999999999992
2020-11-20,RELIANCE.NS,0.013469999999999992
2020-11-23,RELIANCE.NS,0.013469999999999992
2020-11-24,RELIANCE.NS,0.013469999999999992
2020-11-25,RELIANCE.NS,0.013469999999999992
2020-11-26,RELIANCE.NS,0.013469999999999992
2020-11-27,RELIANCE.NS,0.013469999999999992
2020-12-01,RELIANCE.NS,0.013469999999999992
2020-12-02,RELIANCE.NS,0.013469999999999992
2020-12-03,RELIANCE.NS,0.013469999999999992
2020-12-04,RELIANCE.NS,0.013469999999999992
2020-12-07,RELIANCE.NS,0.013469999999999992
2020-12-08,RELIANCE.NS,0.013469999999999992
2020-12-09,RELIANCE.NS,0.013469999999999992
2020-12-10,RELIANCE.NS,0.013469999999999992
2020-12-11,RELIANCE.NS,0.013469999999999992
2020-12-14,RELIANCE.NS,0.013469999999999992
2020-12-15,RELIANCE.NS,0.013469999999999992
2020-12-16,RELIANCE.NS,0.013469999999999992
2020-12-17,RELIANCE.NS,0.013469999999999992
2020-12-18,RELIANCE.NS,0.013469999999999992
2020-12-21,RELIANCE.NS,0.013469999999999992
2020-12-22,RELIANCE.NS,0.013469999999999992
2020-12-23,RELIANCE.NS,0.013469999999999992
2020-12-24,RELIANCE.NS,0.013469999999999992
2020-12-28,RELIANCE.NS,0.013469999999999992
2020-12-29,RELIANCE.NS,0.013469999999999992
2020-12-30,RELIANCE.NS,0.013469999999999992
2020-12-31,RELIANCE.NS,0.013469999999999992
2021-01-01,RELIANCE.NS,0.013469999999999992
2021-01-04,RELIANCE.NS,0.013469999999999992
2021-01-05,RELIANCE.NS,0.013469999999999992
2021-01-06,RELIANCE.NS,0.013469999999999992
2021-01-07,RELIANCE.NS,0.013469999999999992
2021-01-08,RELIANCE.NS,0.013469999999999992
2021-01-11,RELIANCE.NS,0.013469999999999992
2021-01-12,RELIANCE.NS,0.013469999999999992
2021-01-13,RELIANCE.NS,0.013469999999999992
2021-01-14,RELIANCE.NS,0.013469999999999992
2021-01-15,RELIANCE.NS,0.013469999999999992
2021-01-18,RELIANCE.NS,0.013469999999999992
2021-01-19,RELIANCE.NS,0.013469999999999992
2021-01-20,RELIANCE.NS,0.013469999999999992
2021-01-21,RELIANCE.NS,0.013469999999999992
2021-01-22,RELIANCE.NS,0.013469999999999992
2021-01-25,RELIANCE.NS,0.013469999999999992
2021-01-27,RELIANCE.NS,0.013469999999999992
2021-01-28,RELIANCE.NS,0.013469999999999992
2021-01-29,RELIANCE.NS,0.013469999999999992
2021-02-01,RELIANCE.NS,0.013469999999999992
2021-02-02,RELIANCE.NS,0.013469999999999992
2021-02-03,RELIANCE.NS,0.013469999999999992
2021-02-04,RELIANCE.NS,0.013469999999999992
2021-02-05,RELIANCE.NS,0.013469999999999992
2021-02-08,RELIANCE.NS,0.013469999999999992
2021-02-09,RELIANCE.NS,0.013469999999999992
2021-02-10,RELIANCE.NS,0.013469999999999992
2021-02-11,RELIANCE.NS,0.013469999999999992
2021-02-12,RELIANCE.NS,0.013469999999999992
2021-02-15,RELIANCE.NS,0.013469999999999992
2021-02-16,RELIANCE.NS,0.013469999999999992
2021-02-17,RELIANCE.NS,0.013469999999999992
2021-02-18,RELIANCE.NS,0.013469999999999992
2021-02-19,RELIANCE.NS,0.013469999999999992
2021-02-22,RELIANCE.NS,0.013469999999999992
2021-02-23,RELIANCE.NS,0.013469999999999992
2021-02-24,RELIANCE.NS,0.013469999999999992
2021-02-25,RELIANCE.NS,0.013469999999999992
2021-02-26,RELIANCE.NS,0.013469999999999992
2021-03-01,RELIANCE.NS,0.013469999999999992
2021-03-02,RELIANCE.NS,0.013469999999999992
2021-03-03,RELIANCE.NS,0.013469999999999992
2021-03-04,RELIANCE.NS,0.013469999999999992
2021-03-05,RELIANCE.NS,0.013469999999999992
2021-03-08,RELIANCE.NS,0.013469999999999992
2021-03-09,RELIANCE.NS,0.013469999999999992
2021-03-10,RELIANCE.NS,0.013469999999999992
2021-03-12,RELIANCE.NS,0.013469999999999992
2021-03-15,RELIANCE.NS,0.013469999999999992
2021-03-16,RELIANCE.NS,0.013469999999999992
2021-03-17,RELIANCE.NS,0.013469999999999992
2021-03-18,RELIANCE.NS,0.013469999999999992
2021-03-19,RELIANCE.NS,0.013469999999999992
2021-03-22,RELIANCE.NS,0.013469999999999992
2021-03-23,RELIANCE.NS,0.013469999999999992
2021-03-24,RELIANCE.NS,0.013469999999999992
2021-03-25,RELIANCE.NS,0.013469999999999992
2021-03-26,RELIANCE.NS,0.013469999999999992
2021-03-30,RELIANCE.NS,0.013469999999999992
2021-03-31,RELIANCE.NS,0.013469999999999992
2021-04-01,RELIANCE.NS,0.013469999999999992
2021-04-05,RELIANCE.NS,0.013469999999999992
2021-04-06,RELIANCE.NS,0.013469999999999992
2021-04-07,RELIANCE.NS,0.013469999999999992
2021-04-08,RELIANCE.NS,0.013469999999999992
2021-04-09,RELIANCE.NS,0.013469999999999992
2021-04-12,RELIANCE.NS,0.013469999999999992
2021-04-13,RELIANCE.NS,0.013469999999999992
2021-04-15,RELIANCE.NS,0.013469999999999992
2021-04-16,RELIANCE.NS,0.013469999999999992
2021-04-19,RELIANCE.NS,0.013469999999999992
2021-04-20,RELIANCE.NS,0.013469999999999992
2021-04-22,RELIANCE.NS,0.013469999999999992
2021-04-23,RELIANCE.NS,0.013469999999999992
2021-04-26,RELIANCE.NS,0.013469999999999992
2021-04-27,RELIANCE.NS,0.013469999999999992
2021-04-28,RELIANCE.NS,0.013469999999999992
2021-04-29,RELIANCE.NS,0.013469999999999992
2021-04-30,RELIANCE.NS,0.013469999999999992
2021-05-03,RELIANCE.NS,0.013469999999999992
2021-05-04,RELIANCE.NS,0.013469999999999992
2021-05-05,RELIANCE.NS,0.013469999999999992
2021-05-06,RELIANCE.NS,0.013469999999999992
2021-05-07,RELIANCE.NS,0.013469999999999992
2021-05-10,RELIANCE.NS,0.013469999999999992
2021-05-11,RELIANCE.NS,0.013469999999999992
2021-05-12,RELIANCE.NS,0.013469999999999992
2021-05-14,RELIANCE.NS,0.013469999999999992
2021-05-17,RELIANCE.NS,0.013469999999999992
2021-05-18,RELIANCE.NS,0.013469999999999992
2021-05-19,RELIANCE.NS,0.013469999999999992
2021-05-20,RELIANCE.NS,0.013469999999999992
2021-05-21,RELIANCE.NS,0.013469999999999992
2021-05-24,RELIANCE.NS,0.013469999999999992
2021-05-25,RELIANCE.NS,0.013469999999999992
2021-05-26,RELIANCE.NS,0.013469999999999992
2021-05-27,RELIANCE.NS,0.013469999999999992
2021-05-28,RELIANCE.NS,0.013469999999999992
2021-05-31,RELIANCE.NS,0.013469999999999992
2021-06-01,RELIANCE.NS,0.013469999999999992
2021-06-02,RELIANCE.NS,0.013469999999999992
2021-06-03,RELIANCE.NS,0.013469999999999992
2021-06-04,RELIANCE.NS,0.013469999999999992
2021-06-07,RELIANCE.NS,0.013469999999999992
2021-06-08,RELIANCE.NS,0.013469999999999992
2021-06-09,RELIANCE.NS,0.013469999999999992
2021-06-10,RELIANCE.NS,0.013469999999999992
2021-06-11,RELIANCE.NS,0.013469999999999992
2021-06-14,RELIANCE.NS,0.013469999999999992
2021-06-15,RELIANCE.NS,0.013469999999999992
2021-06-16,RELIANCE.NS,0.013469999999999992
2021-06-17,RELIANCE.NS,0.013469999999999992
2021-06-18,RELIANCE.NS,0.013469999999999992
2021-06-21,RELIANCE.NS,0.013469999999999992
2021-06-22,RELIANCE.NS,0.013469999999999992
2021-06-23,RELIANCE.NS,0.013469999999999992
2021-06-24,RELIANCE.NS,0.013469999999999992
2021-06-25,RELIANCE.NS,0.013469999999999992
2021-06-28,RELIANCE.NS,0.013469999999999992
2021-06-29,RELIANCE.NS,0.013469999999999992
2021-06-30,RELIANCE.NS,0.013469999999999992
2021-07-01,RELIANCE.NS,0.013469999999999992
2021-07-02,RELIANCE.NS,0.013469999999999992
2021-07-05,RELIANCE.NS,0.013469999999999992
2021-07-06,RELIANCE.NS,0.013469999999999992
2021-07-07,RELIANCE.NS,0.013469999999999992
2021-07-08,RELIANCE.NS,0.013469999999999992
2021-07-09,RELIANCE.NS,0.013469999999999992
2021-07-12,RELIANCE.NS,0.013469999999999992
2021-07-13,RELIANCE.NS,0.013469999999999992
2021-07-14,RELIANCE.NS,0.013469999999999992
2021-07-15,RELIANCE.NS,0.013469999999999992
2021-07-16,RELIANCE.NS,0.013469999999999992
2021-07-19,RELIANCE.NS,0.013469999999999992
2021-07-20,RELIANCE.NS,0.013469999999999992
2021-07-22,RELIANCE.NS,0.013469999999999992
2021-07-23,RELIANCE.NS,0.013469999999999992
2021-07-26,RELIANCE.NS,0.013469999999999992
2021-07-27,RELIANCE.NS,0.013469999999999992
2021-07-28,RELIANCE.NS,0.013469999999999992
2021-07-29,RELIANCE.NS,0.013469999999999992
2021-07-30,RELIANCE.NS,0.013469999999999992
2021-08-02,RELIANCE.NS,0.013469999999999992
2021-08-03,RELIANCE.NS,0.013469999999999992
2021-08-04,RELIANCE.NS,0.013469999999999992
2021-08-05,RELIANCE.NS,0.013469999999999992
2021-08-06,RELIANCE.NS,0.013469999999999992
2021-08-09,RELIANCE.NS,0.013469999999999992
2021-08-10,RELIANCE.NS,0.013469999999999992
2021-08-11,RELIANCE.NS,0.013469999999999992
2021-08-12,RELIANCE.NS,0.013469999999999992
2021-08-13,RELIANCE.NS,0.013469999999999992
2021-08-16,RELIANCE.NS,0.013469999999999992
2021-08-17,RELIANCE.NS,0.013469999999999992
2021-08-18,RELIANCE.NS,0.013469999999999992
2021-08-20,RELIANCE.NS,0.013469999999999992
2021-08-23,RELIANCE.NS,0.013469999999999992
2021-08-24,RELIANCE.NS,0.013469999999999992
2021-08-25,RELIANCE.NS,0.013469999999999992
2021-08-26,RELIANCE.NS,0.013469999999999992
2021-08-27,RELIANCE.NS,0.013469999999999992
2021-08-30,RELIANCE.NS,0.013469999999999992
2021-08-31,RELIANCE.NS,0.013469999999999992
2021-09-01,RELIANCE.NS,0.013469999999999992
2021-09-02,RELIANCE.NS,0.013469999999999992
2021-09-03,RELIANCE.NS,0.013469999999999992
2021-09-06,RELIANCE.NS,0.013469999999999992
2021-09-07,RELIANCE.NS,0.013469999999999992
2021-09-08,RELIANCE.NS,0.013469999999999992
2021-09-09,RELIANCE.NS,0.013469999999999992
2021-09-13,RELIANCE.NS,0.013469999999999992
2021-09-14,RELIANCE.NS,0.013469999999999992
2021-09-15,RELIANCE.NS,0.013469999999999992
2021-09-16,RELIANCE.NS,0.013469999999999992
2021-09-17,RELIANCE.NS,0.013469999999999992
2021-09-20,RELIANCE.NS,0.013469999999999992
2021-09-21,RELIANCE.NS,0.013469999999999992
2021-09-22,RELIANCE.NS,0.013469999999999992
2021-09-23,RELIANCE.NS,0.013469999999999992
2021-09-24,RELIANCE.NS,0.013469999999999992
2021-09-27,RELIANCE.NS,0.013469999999999992
2021-09-28,RELIANCE.NS,0.013469999999999992
2021-09-29,RELIANCE.NS,0.013469999999999992
2021-09-30,RELIANCE.NS,0.013469999999999992
2021-10-01,RELIANCE.NS,0.013469999999999992
2021-10-04,RELIANCE.NS,0.013469999999999992
2021-10-05,RELIANCE.NS,0.013469999999999992
2021-10-06,RELIANCE.NS,0.013469999999999992
2021-10-07,RELIANCE.NS,0.013469999999999992
2021-10-08,RELIANCE.NS,0.013469999999999992
2021-10-11,RELIANCE.NS,0.013469999999999992
2021-10-12,RELIANCE.NS,0.013469999999999992
2021-10-13,RELIANCE.NS,0.013469999999999992
2021-10-14,RELIANCE.NS,0.013469999999999992
2021-10-18,RELIANCE.NS,0.013469999999999992
2021-10-19,RELIANCE.NS,0.013469999999999992
2021-10-20,RELIANCE.NS,0.013469999999999992
2021-10-21,RELIANCE.NS,0.013469999999999992
2021-10-22,RELIANCE.NS,0.013469999999999992
2021-10-25,RELIANCE.NS,0.013469999999999992
2021-10-26,RELIANCE.NS,0.013469999999999992
2021-10-27,RELIANCE.NS,0.013469999999999992
2021-10-28,RELIANCE.NS,0.013469999999999992
2021-10-29,RELIANCE.NS,0.013469999999999992
2021-11-01,RELIANCE.NS,0.013469999999999992
2021-11-02,RELIANCE.NS,0.013469999999999992
2021-11-03,RELIANCE.NS,0.013469999999999992
2021-11-04,RELIANCE.NS,0.013469999999999992
2021-11-08,RELIANCE.NS,0.013469999999999992
2021-11-09,RELIANCE.NS,0.013469999999999992
2021-11-10,RELIANCE.NS,0.013469999999999992
2021-11-11,RELIANCE.NS,0.013469999999999992
2021-11-12,RELIANCE.NS,0.013469999999999992
2021-11-15,RELIANCE.NS,0.013469999999999992
2021-11-16,RELIANCE.NS,0.013469999999999992
2021-11-17,RELIANCE.NS,0.013469999999999992
2021-11-18,RELIANCE.NS,0.013469999999999992
2021-11-22,RELIANCE.NS,0.013469999999999992
2021-11-23,RELIANCE.NS,0.013469999999999992
2021-11-24,RELIANCE.NS,0.013469999999999992
2021-11-25,RELIANCE.NS,0.013469999999999992
2021-11-26,RELIANCE.NS,0.013469999999999992
2021-11-29,RELIANCE.NS,0.013469999999999992
2021-11-30,RELIANCE.NS,0.013469999999999992
2021-12-01,RELIANCE.NS,0.013469999999999992
2021-12-02,RELIANCE.NS,0.013469999999999992
2021-12-03,RELIANCE.NS,0.013469999999999992
2021-12-06,RELIANCE.NS,0.013469999999999992
2021-12-07,RELIANCE.NS,0.013469999999999992
2021-12-08,RELIANCE.NS,0.013469999999999992
2021-12-09,RELIANCE.NS,0.013469999999999992
2021-12-10,RELIANCE.NS,0.013469999999999992
2021-12-13,RELIANCE.NS,0.013469999999999992
2021-12-14,RELIANCE.NS,0.013469999999999992
2021-12-15,RELIANCE.NS,0.013469999999999992
2021-12-16,RELIANCE.NS,0.013469999999999992
2021-12-17,RELIANCE.NS,0.013469999999999992
2021-12-20,RELIANCE.NS,0.013469999999999992
2021-12-21,RELIANCE.NS,0.013469999999999992
2021-12-22,RELIANCE.NS,0.013469999999999992
2021-12-23,RELIANCE.NS,0.013469999999999992
2021-12-24,RELIANCE.NS,0.013469999999999992
2021-12-27,RELIANCE.NS,0.013469999999999992
2021-12-28,RELIANCE.NS,0.013469999999999992
2021-12-29,RELIANCE.NS,0.013469999999999992
2021-12-30,RELIANCE.NS,0.013469999999999992
2021-12-31,RELIANCE.NS,0.013469999999999992
2022-01-03,RELIANCE.NS,0.013469999999999992
2022-01-04,RELIANCE.NS,0.013469999999999992
2022-01-05,RELIANCE.NS,0.013469999999999992
2022-01-06,RELIANCE.NS,0.013469999999999992
2022-01-07,RELIANCE.NS,0.013469999999999992
2022-01-10,RELIANCE.NS,0.013469999999999992
2022-01-11,RELIANCE.NS,0.013469999999999992
2022-01-12,RELIANCE.NS,0.013469999999999992
2022-01-13,RELIANCE.NS,0.013469999999999992
2022-01-14,RELIANCE.NS,0.013469999999999992
2022-01-17,RELIANCE.NS,0.013469999999999992
2022-01-18,RELIANCE.NS,0.013469999999999992
2022-01-19,RELIANCE.NS,0.013469999999999992
2022-01-20,RELIANCE.NS,0.013469999999999992
2022-01-21,RELIANCE.NS,0.013469999999999992
2022-01-24,RELIANCE.NS,0.013469999999999992
2022-01-25,RELIANCE.NS,0.013469999999999992
2022-01-27,RELIANCE.NS,0.013469999999999992
2022-01-28,RELIANCE.NS,0.013469999999999992
2022-01-31,RELIANCE.NS,0.013469999999999992
2022-02-01,RELIANCE.NS,0.013469999999999992
2022-02-02,RELIANCE.NS,0.013469999999999992
2022-02-03,RELIANCE.NS,0.013469999999999992
2022-02-04,RELIANCE.NS,0.013469999999999992
2022-02-07,RELIANCE.NS,0.013469999999999992
2022-02-08,RELIANCE.NS,0.013469999999999992
2022-02-09,RELIANCE.NS,0.013469999999999992
2022-02-10,RELIANCE.NS,0.013469999999999992
2022-02-11,RELIANCE.NS,0.013469999999999992
2022-02-14,RELIANCE.NS,0.013469999999999992
2022-02-15,RELIANCE.NS,0.013469999999999992
2022-02-16,RELIANCE.NS,0.013469999999999992
2022-02-17,RELIANCE.NS,0.013469999999999992
2022-02-18,RELIANCE.NS,0.013469999999999992
2022-02-21,RELIANCE.NS,0.013469999999999992
2022-02-22,RELIANCE.NS,0.013469999999999992
2022-02-23,RELIANCE.NS,0.013469999999999992
2022-02-24,RELIANCE.NS,0.013469999999999992
